0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.919947890819369 0.1
1 11.001482004709649 0.1
1 10.42145522642208 0.1
1 10.041604467354487 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.678465499124849 0.1
1 9.499536165730833 0.1
1 10.558286983259876 0.1
0 0.0 0.1
1 11.280395465155673 0.1
1 11.058515672396963 0.1
1 9.861205974297151 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.278171276596222 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 8.91981327498221 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 10.777752422319335 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 8.898727499111095 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 8.799830490776655 0.1
1 9.859232222604442 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.537001782531684 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.880324042982407 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.122509897611412 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.078475812025362 0.1
1 9.101637108262576 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.082611091974304 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 9.720118290960956 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 11.861185689949533 0.1
0 0.0 0.1
1 9.318914893617501 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
1 10.24189237199636 0.1
0 0.0 0.1
1 10.300377325982629 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
0 0.0 0.1
