   16
63.84181 -22.24
63.84455 -22.14469
63.8469 -21.99985
63.9375 -22.49123
64.00963 -22.13939
64.01941 -22.24525
63.97144 -22.46566
63.90455 -22.69016
63.85426 -22.6942
64.03783 -22.59651
64.06574 -22.67119
64.03891 -22.67456
64.00718 -22.7021
63.95752 -22.66286
63.83236 -22.59645
63.84965 -22.49696
