  -22.5208   63.9773
  -22.5192   63.9765
  -22.5176   63.9756
  -22.5160   63.9748
  -22.5144   63.9740
  -22.5128   63.9732
  -22.5113   63.9723
  -22.5096   63.9715
  -22.5081   63.9707
  -22.5065   63.9698
  -22.5049   63.9690
  -22.5033   63.9682
  -22.5016   63.9674
  -22.5000   63.9666
  -22.4984   63.9658
  -22.4968   63.9649
  -22.4951   63.9641
  -22.4935   63.9633
  -22.4918   63.9625
  -22.4902   63.9617
  -22.4885   63.9609
  -22.4869   63.9601
  -22.4853   63.9593
  -22.4836   63.9585
  -22.4819   63.9577
  -22.4803   63.9569
  -22.4786   63.9561
  -22.4769   63.9553
  -22.4752   63.9545
  -22.4735   63.9538
  -22.4719   63.9530
  -22.4702   63.9522
  -22.4684   63.9514
  -22.4668   63.9506
  -22.4650   63.9498
  -22.4633   63.9491
  -22.4616   63.9483
  -22.4599   63.9475
  -22.4582   63.9467
  -22.4565   63.9460
  -22.4547   63.9452
  -22.4530   63.9444
  -22.4512   63.9437
  -22.4495   63.9429
  -22.4478   63.9421
  -22.4460   63.9414
  -22.4443   63.9406
  -22.4425   63.9398
  -22.4408   63.9391
  -22.4390   63.9383
  -22.4373   63.9376
  -22.4355   63.9368
  -22.4337   63.9361
  -22.4320   63.9353
  -22.4302   63.9346
  -22.4284   63.9338
  -22.4266   63.9331
  -22.4249   63.9323
  -22.4231   63.9315
  -22.4214   63.9308
  -22.4196   63.9300
  -22.4178   63.9293
  -22.4161   63.9285
  -22.4143   63.9278
  -22.4126   63.9270
  -22.4108   63.9263
  -22.4090   63.9255
  -22.4073   63.9247
  -22.4055   63.9240
  -22.4037   63.9232
  -22.4020   63.9225
  -22.4002   63.9217
  -22.3985   63.9210
  -22.3967   63.9202
  -22.3950   63.9194
  -22.3933   63.9187
  -22.3915   63.9179
  -22.3897   63.9172
  -22.3880   63.9164
  -22.3863   63.9156
  -22.3845   63.9149
  -22.3828   63.9141
  -22.3811   63.9133
  -22.3793   63.9126
  -22.3776   63.9118
  -22.3759   63.9110
  -22.3741   63.9103
  -22.3724   63.9095
  -22.3707   63.9087
  -22.3689   63.9079
  -22.3672   63.9072
  -22.3655   63.9064
  -22.3638   63.9056
  -22.3621   63.9048
  -22.3603   63.9041
  -22.3586   63.9033
  -22.3569   63.9025
  -22.3552   63.9018
  -22.3535   63.9010
  -22.3518   63.9002
  -22.3501   63.8994
  -22.3484   63.8986
  -22.3467   63.8979
  -22.3450   63.8971
  -22.3433   63.8963
  -22.3416   63.8955
  -22.3399   63.8947
  -22.3382   63.8939
  -22.3365   63.8931
  -22.3349   63.8923
  -22.3332   63.8916
  -22.3315   63.8908
  -22.3299   63.8900
  -22.3282   63.8892
  -22.3265   63.8884
  -22.3248   63.8876
  -22.3232   63.8868
  -22.3216   63.8860
  -22.3199   63.8852
  -22.3183   63.8844
  -22.3166   63.8836
  -22.3150   63.8828
  -22.3133   63.8820
  -22.3117   63.8812
  -22.3100   63.8804
  -22.3084   63.8796
  -22.3067   63.8788
  -22.3051   63.8779
  -22.3035   63.8771
  -22.3018   63.8763
  -22.3002   63.8755
  -22.2986   63.8747
  -22.2970   63.8739
  -22.2954   63.8731
  -22.2937   63.8723
  -22.2922   63.8714
  -22.2906   63.8706
  -22.2890   63.8698
  -22.2874   63.8690
  -22.2858   63.8681
  -22.2842   63.8673
  -22.2827   63.8665
  -22.2811   63.8656
  -22.2795   63.8648
  -22.2780   63.8639
  -22.2765   63.8631
  -22.2749   63.8623
  -22.2734   63.8614
  -22.2719   63.8606
  -22.2704   63.8597
  -22.2688   63.8589
  -22.2673   63.8580
  -22.2658   63.8572
  -22.2642   63.8564
  -22.2626   63.8555
  -22.2611   63.8547
  -22.2596   63.8538
  -22.2581   63.8530
  -22.2566   63.8521
  -22.2551   63.8512
  -22.2536   63.8504
  -22.2522   63.8495
  -22.2507   63.8487
  -22.2493   63.8478
  -22.2478   63.8469
  -22.2464   63.8460
  -22.2448   63.8452
  -22.2434   63.8443
  -22.2419   63.8435
  -22.2400   63.8418
>
  -22.6746   64.0389
  -22.6728   64.0381
  -22.6711   64.0374
  -22.6693   64.0366
  -22.6676   64.0358
  -22.6659   64.0351
  -22.6641   64.0343
  -22.6624   64.0335
  -22.6607   64.0328
  -22.6589   64.0320
  -22.6572   64.0312
  -22.6554   64.0305
  -22.6537   64.0297
  -22.6520   64.0289
  -22.6502   64.0281
  -22.6485   64.0274
  -22.6468   64.0266
  -22.6450   64.0258
  -22.6433   64.0251
  -22.6416   64.0243
  -22.6399   64.0235
  -22.6382   64.0227
  -22.6365   64.0219
  -22.6347   64.0212
  -22.6330   64.0204
  -22.6313   64.0196
  -22.6296   64.0188
  -22.6279   64.0180
  -22.6262   64.0173
  -22.6244   64.0165
  -22.6228   64.0157
  -22.6210   64.0149
  -22.6193   64.0142
  -22.6176   64.0134
  -22.6159   64.0126
  -22.6142   64.0118
  -22.6125   64.0110
  -22.6108   64.0102
  -22.6091   64.0095
  -22.6074   64.0087
  -22.6057   64.0079
  -22.6040   64.0071
  -22.6023   64.0063
  -22.6005   64.0056
  -22.5988   64.0048
  -22.5971   64.0040
  -22.5954   64.0032
  -22.5937   64.0024
  -22.5920   64.0017
  -22.5903   64.0009
  -22.5885   64.0001
  -22.5868   63.9993
  -22.5851   63.9986
  -22.5833   63.9978
  -22.5816   63.9970
  -22.5799   63.9962
  -22.5782   63.9955
  -22.5765   63.9947
  -22.5748   63.9939
  -22.5731   63.9931
  -22.5713   63.9924
  -22.5696   63.9916
  -22.5679   63.9908
  -22.5662   63.9900
  -22.5645   63.9893
  -22.5627   63.9885
  -22.5610   63.9877
  -22.5593   63.9869
  -22.5576   63.9862
  -22.5559   63.9854
  -22.5541   63.9846
  -22.5524   63.9838
  -22.5507   63.9831
  -22.5490   63.9823
  -22.5473   63.9815
  -22.5456   63.9807
  -22.5438   63.9800
  -22.5421   63.9792
  -22.5404   63.9784
  -22.5386   63.9776
  -22.5369   63.9769
  -22.5352   63.9761
  -22.5335   63.9753
  -22.5318   63.9745
  -22.5300   63.9738
  -22.5283   63.9730
  -22.5266   63.9722
  -22.5249   63.9714
  -22.5232   63.9706
  -22.5215   63.9699
  -22.5197   63.9691
  -22.5181   63.9683
  -22.5163   63.9675
  -22.5146   63.9668
  -22.5129   63.9660
  -22.5112   63.9652
  -22.5094   63.9644
  -22.5078   63.9637
  -22.5060   63.9629
  -22.5043   63.9621
  -22.5026   63.9613
  -22.5009   63.9606
  -22.4991   63.9598
  -22.4974   63.9590
  -22.4956   63.9583
  -22.4939   63.9575
  -22.4922   63.9567
  -22.4904   63.9560
  -22.4887   63.9552
  -22.4869   63.9545
  -22.4851   63.9537
  -22.4834   63.9529
  -22.4816   63.9522
  -22.4799   63.9514
  -22.4781   63.9507
  -22.4763   63.9499
  -22.4746   63.9492
  -22.4728   63.9484
  -22.4710   63.9477
  -22.4692   63.9469
  -22.4675   63.9462
  -22.4657   63.9454
  -22.4639   63.9447
  -22.4621   63.9439
  -22.4603   63.9432
  -22.4585   63.9425
  -22.4567   63.9417
  -22.4548   63.9410
  -22.4530   63.9403
  -22.4512   63.9395
  -22.4494   63.9388
  -22.4476   63.9381
  -22.4458   63.9373
  -22.4440   63.9366
  -22.4422   63.9359
  -22.4403   63.9352
  -22.4385   63.9344
  -22.4367   63.9337
  -22.4349   63.9330
  -22.4331   63.9322
  -22.4313   63.9315
  -22.4294   63.9308
  -22.4276   63.9300
  -22.4258   63.9293
  -22.4240   63.9286
  -22.4222   63.9279
  -22.4204   63.9271
  -22.4185   63.9264
  -22.4167   63.9257
  -22.4149   63.9249
  -22.4131   63.9242
  -22.4113   63.9234
  -22.4095   63.9227
  -22.4077   63.9220
  -22.4060   63.9212
  -22.4042   63.9205
  -22.4024   63.9197
  -22.4006   63.9190
  -22.3988   63.9183
  -22.3970   63.9175
  -22.3952   63.9168
  -22.3934   63.9160
  -22.3916   63.9153
  -22.3899   63.9145
  -22.3881   63.9138
  -22.3863   63.9130
  -22.3845   63.9123
  -22.3828   63.9115
  -22.3810   63.9108
  -22.3792   63.9100
  -22.3775   63.9093
  -22.3757   63.9085
  -22.3739   63.9078
  -22.3722   63.9070
  -22.3704   63.9063
  -22.3687   63.9055
  -22.3669   63.9048
  -22.3651   63.9040
  -22.3634   63.9032
  -22.3616   63.9025
  -22.3599   63.9017
  -22.3582   63.9009
  -22.3564   63.9002
  -22.3547   63.8994
  -22.3530   63.8986
  -22.3512   63.8979
  -22.3495   63.8971
  -22.3478   63.8963
  -22.3461   63.8956
  -22.3443   63.8948
  -22.3426   63.8940
  -22.3409   63.8933
  -22.3392   63.8925
  -22.3374   63.8917
  -22.3357   63.8909
  -22.3340   63.8902
  -22.3323   63.8894
  -22.3306   63.8886
